"Census","Survey","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Domain","Total","Domain Category","Value","CV (%)","Use","Name","Code"
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"ST CLAIR","147","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"ST CLAIR","147","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"ST CLAIR","147","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","9","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"ST CLAIR","147","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","9","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WASHTENAW","161","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","50","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WASHTENAW","161","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","60","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WASHTENAW","161","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","10","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WASHTENAW","161","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","22","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WASHTENAW","161","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","22","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WASHTENAW","161","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WAYNE","163","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,"71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WAYNE","163","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WAYNE","163","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,"53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WAYNE","163","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WAYNE","163","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","7","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHEAST",90,"WAYNE","163","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"ALLEGAN","005","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","16","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"ALLEGAN","005","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","16","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"ALLEGAN","005","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","12","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"ALLEGAN","005","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","12","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"BERRIEN","021","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"BERRIEN","021","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","39","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"BERRIEN","021","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"BERRIEN","021","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","21","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"BERRIEN","021","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","21","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"BERRIEN","021","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"CASS","027","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"CASS","027","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"CASS","027","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"CASS","027","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"CASS","027","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"CASS","027","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KALAMAZOO","077","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KALAMAZOO","077","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KALAMAZOO","077","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KALAMAZOO","077","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KALAMAZOO","077","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KALAMAZOO","077","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KENT","081","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","20","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KENT","081","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","27","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KENT","081","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","7","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KENT","081","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KENT","081","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","11","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"KENT","081","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","10","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"OTTAWA","139","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","34","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"OTTAWA","139","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","43","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"OTTAWA","139","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","9","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"OTTAWA","139","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","15","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"OTTAWA","139","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","15","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"OTTAWA","139","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"VAN BUREN","159","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","21","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"VAN BUREN","159","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","21","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"VAN BUREN","159","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","SOUTHWEST",70,"VAN BUREN","159","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"BARAGA","013","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"BARAGA","013","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"BARAGA","013","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"BARAGA","013","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"CHIPPEWA","033","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"CHIPPEWA","033","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"CHIPPEWA","033","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"CHIPPEWA","033","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"DELTA","041","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","21","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"DELTA","041","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","32","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"DELTA","041","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","11","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"DELTA","041","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","6","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"DELTA","041","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","6","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"DELTA","041","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"HOUGHTON","061","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","36","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"HOUGHTON","061","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","51","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"HOUGHTON","061","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","15","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"HOUGHTON","061","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","16","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"HOUGHTON","061","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","16","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"HOUGHTON","061","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","11","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MACKINAC","097","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","8","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MACKINAC","097","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","9","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MACKINAC","097","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MACKINAC","097","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MACKINAC","097","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MACKINAC","097","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MARQUETTE","103","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MARQUETTE","103","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MARQUETTE","103","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","UPPER PENINSULA",10,"MARQUETTE","103","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MASON","105","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MASON","105","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MASON","105","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MASON","105","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","3",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MUSKEGON","121","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MUSKEGON","121","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MUSKEGON","121","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"MUSKEGON","121","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"NEWAYGO","123","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","14","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"NEWAYGO","123","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","24","64.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"NEWAYGO","123","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","10","53.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"NEWAYGO","123","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","19","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"NEWAYGO","123","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","19","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"NEWAYGO","123","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","56.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"OCEANA","127","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","14","71.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"OCEANA","127","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"OCEANA","127","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"OCEANA","127","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","41.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"OCEANA","127","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","4","41.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MICHIGAN","26","WEST CENTRAL",40,"OCEANA","127","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"BENTON","009","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"BENTON","009","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"BENTON","009","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"BENTON","009","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"CARVER","019","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"CARVER","019","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"CARVER","019","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"CARVER","019","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1","45.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"CARVER","019","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","40.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"CARVER","019","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"KANDIYOHI","067","ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"KANDIYOHI","067","ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"KANDIYOHI","067","ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"KANDIYOHI","067","OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1","45.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"KANDIYOHI","067","OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","40.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","COUNTY","MINNESOTA","27","CENTRAL",50,"KANDIYOHI","067","OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2","39.2",NA,NA,NA
